ARG-group,ReadCount,16s-NormalizedReadCount,Sample
TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR,6,0.257183908046,1274897
TETC,1,0.0504794134236,1274897
MDTH,1,0.0247374239912,1274897
CPXA,6,0.130561633844,1274897
MDTN,2,0.0579850988014,1274897
MDTM,3,0.0727642276423,1274897
MDTF,9,0.0863066538091,1274897
MPHA,3,0.0991140642303,1274897
YOJI,1,0.0181799715621,1274897
CAT_CHLORAMPHENICOL_ACETYLTRANSFERASE,1,0.0462532299742,1274897
CLASS_C,5,0.127492877493,1274897
APH_6__I,10,0.373851294904,1274897
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA,1,0.0364265364265,1274897
CMER,5,0.236772486772,1274897
TETA,4,0.094708994709,1274897
MACB,2,0.0308833678399,1274897
MACA,8,0.214435459718,1274897
VIBRIO_CHOLERAE_OMPU,1,0.028331750554,1274897
OXA,7,0.252214170692,1274897
ACRS,5,0.22601010101,1274897
BAER,1,0.0414351851852,1274897
BAES,1,0.0212943135855,1274897
RPOB2,5,0.0427902084529,1274897
KDPE,1,0.0441975308642,1274897
EMRR,1,0.0565025252525,1274897
EVGS,6,0.0498468393205,1274897
PMRF,3,0.0926501035197,1274897
DNA_BINDING_PROTEIN_H_NS,1,0.0725871857259,1274897
ACRB,6,0.0572616762636,1274897
VIBRIO_CHOLERAE_OMPT,1,0.0289082687339,1274897
ARNA,2,0.030043638805,1274897
ACRA,4,0.099693678641,1274897
ACRF,10,0.0961745110681,1274897
ACRD,3,0.028768884603,1274897
MDTL,4,0.101733447002,1274897
EMRA,3,0.0764957264957,1274897
EMRB,2,0.0388454861111,1274897
GADW,3,0.123278236915,1274897
EMRD,5,0.126198533559,1274897
BACTERIAL_REGULATORY_PROTEIN_LUXR,3,0.146241830065,1274897
TOLC,4,0.0803591470258,1274897
LNUD,1,0.16169828365,D02182271
OMPR,2,0.232618583496,D02182271
BACA,1,0.0971374304708,D02182271
CTX_M,3,0.273386788851,D02182271
PATA,1,0.0577745501493,D02182271
OMPF,1,0.0755513348106,D02182271
EMRK,1,0.0685233036654,D02182271
DNA_BINDING_TRANSCRIPTIONAL_REGULATOR_GADX,1,0.0967829143012,D02182271
YOJI,2,0.096959848331,D02182271
VGAC,1,0.348927875244,D02182271
MDFA,1,0.0646793134598,D02182271
ACRA,1,0.0664624524274,D02182271
MDTF,1,0.0255723418694,D02182271
MDTD,1,0.0563025870881,D02182271
MDTK,1,0.0559462416003,D02182271
TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR,1,0.114303959132,D02182271
LMRD,2,0.0801163701466,D02182271
KDPE,1,0.117860082305,D02182271
AADA,1,0.100830868892,D02182271
MRX,4,0.25746134484,D02182271
EMRY,2,0.103587962963,D02182271
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA,2,0.194274860942,D02182271
TOLC,1,0.0535727646839,D02182271
MACA,1,0.0714784865728,D02182271
EFRB,1,0.073255576018,D02182271
ACRS,1,0.120538720539,D02182271
MDTH,2,0.131932927953,D02182271
MEFA,1,0.0654778235025,D02182271
RPOB2,1,0.0228214445082,D02182271
MDTO,1,0.0388265278456,D02182271
EMRR,1,0.150673400673,D02182271
ROSB,1,0.0488370506787,D02182271
ACRB,6,0.15269780337,D02182271
EVGS,2,0.0443083016182,D02182271
ACRF,1,0.0256465362848,D02182271
ACRD,4,0.102289367477,D02182271
MEL,3,0.163358430299,D02182271
LNUC,2,0.000972675427991,D10182071
BACA,1172,0.342410253962,D10182071
CTX_M,26,0.00712626808411,D10182071
COB_I_ALAMIN_ADENOLSYLTRANSFERASE,382,0.155449413808,D10182071
OMPF,2020,0.45901412505,D10182071
EPTA,2250,0.328077909441,D10182071
MSBA,1210,0.165822776573,D10182071
QNRB28,1,0.000372707406987,D10182071
OMPR,1872,0.654866530256,D10182071
MULTIDRUG_ABC_TRANSPORTER,1,0.000137992015736,D10182071
QNRB27,1,0.000372707406987,D10182071
QNRB26,3,0.00105875289949,D10182071
PORIN_OMPC,261,0.0567226144683,D10182071
MDFA,1113,0.216517550271,D10182071
PBP_2X,15,0.0015951877019,D10182071
LMRD,4,0.000481929819307,D10182071
LMRC,1,0.000139439484432,D10182071
MPHA,1334,0.353485115339,D10182071
MRX,1664,0.322134992229,D10182071
MPHD,29,0.00786742233933,D10182071
ACRD,1740,0.133829633622,D10182071
APH_6__I,1048,0.314239983383,D10182071
QEPA,2504,0.390836595457,D10182071
ESCHERICHIA_COLI_MDFA,6,0.00116721051359,D10182071
MTRE,19,0.00324502851565,D10182071
CLASS_C,1716,0.350941294419,D10182071
MEFA,8,0.00157549402657,D10182071
CPXA,2325,0.405778053274,D10182071
METALLO_BETA_LACTAMASE,142,0.0390545954604,D10182071
ROSA,623,0.121195358328,D10182071
ROSB,1069,0.157021699202,D10182071
MSRE,47,0.00763480875657,D10182071
AADA25,30,0.00909802871809,D10182071
QNRS9,2,0.000731737477938,D10182071
CAMP_REGULATORY_PROTEIN,746,0.365033750191,D10182071
YOJI,1095,0.159664582595,D10182071
DFRA22,5,0.00241695106349,D10182071
ADP_RIBOSYLATING_TRANSFERASE_ARR,5,0.00265864616984,D10182071
UGD,725,0.14903493349,D10182071
MDTC,12,0.000933768410871,D10182071
MDTB,50,0.00383458582189,D10182071
MDTA,164,0.0315193714593,D10182071
MDTG,824,0.163486898802,D10182071
MDTF,4563,0.350956677136,D10182071
MDTE,1802,0.373315355693,D10182071
MDTD,869,0.147156912203,D10182071
MDTK,1267,0.213196499822,D10182071
MDTH,726,0.144043068605,D10182071
MDTO,3061,0.357457507726,D10182071
MDTN,1519,0.353220133993,D10182071
MDTM,1687,0.328180689404,D10182071
MDTL,2029,0.413892052067,D10182071
TETB_60_,2,0.000275507375113,D10182071
OXA,159,0.0459483414136,D10182071
EMRY,909,0.141604064554,D10182071
TETA_60_,1,0.000137753687557,D10182071
BAER,479,0.159186439419,D10182071
BAES,986,0.168399900865,D10182071
AMPC,21,0.00439618658005,D10182071
EMRR,557,0.252420326693,D10182071
DFRA17,37,0.0187967977613,D10182071
PMRF,688,0.170417568154,D10182071
DFRA12,724,0.349974513994,D10182071
DFRA13,7,0.00338373148889,D10182071
QEPA1,38,0.00593122628888,D10182071
QEPA2,1,0.000156084902339,D10182071
EMRK,799,0.164671185248,D10182071
EMRA,972,0.198784929007,D10182071
EMRB,1488,0.231800712933,D10182071
EMRD,2092,0.423493993957,D10182071
EMRE,159,0.101453937841,D10182071
APH_3____I,940,0.275639051432,D10182071
ERMB,138,0.0449256944618,D10182071
ERMC,18,0.0058838890644,D10182071
ERMF,1,0.000299847312388,D10182071
MGRB,83,0.140851680062,D10182071
ERMX,2,0.000630508973085,D10182071
ESCHERICHIA_COLI_MIPA,335,0.107739491963,D10182071
ESCHERICHIA_COLI_LAMB,1993,0.3564135751,D10182071
QNRB67,1,0.000372707406987,D10182071
TEM,917,0.260282406165,D10182071
QNRB62,1,0.000352917633165,D10182071
TETQ,1,0.000121399368486,D10182071
QNRB,2,0.000741947768328,D10182071
TETR,180,0.069022544794,D10182071
SUL1,1440,0.405842807552,D10182071
SUL2,1077,0.316977334862,D10182071
QACH,9,0.00652576787143,D10182071
TETM,15,0.0018722860351,D10182071
SERRATIA_MARCESCENS_OMP1,78,0.0166343102605,D10182071
PENA,3,0.000384074085531,D10182071
TETA,3034,0.576166605664,D10182071
TETC,175,0.070852245643,D10182071
TETB,75,0.0132932308492,D10182071
KDPE,611,0.216591041303,D10182071
TETD,51,0.0103241843651,D10182071
SDIA,420,0.139578923917,D10182071
AADA,1405,0.42609101163,D10182071
CAT_CHLORAMPHENICOL_ACETYLTRANSFERASE,409,0.151728318623,D10182071
ACRS,607,0.220063394331,D10182071
BICYCLOMYCIN_MULTIDRUG_EFFLUX_PROTEIN_BCR,776,0.156296168772,D10182071
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA,965,0.281933357571,D10182071
TETL,4,0.000696588516116,D10182071
TET34,34,0.0176092148912,D10182071
TETB_46_,1,0.000137992015736,D10182071
MARA,218,0.136909810636,D10182071
MEL,6,0.000982661828689,D10182071
ANT_3____IIA,1,0.000304425133951,D10182071
TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR,1181,0.406016524989,D10182071
ARNA,998,0.120241489917,D10182071
TETO,1,0.000124819069007,D10182071
MTRD,1,7.47510638193e-05,D10182071
GADW,1079,0.355621390569,D10182071
PATA,1590,0.276290680395,D10182071
PATB,8,0.00164452340403,D10182071
DNA_BINDING_TRANSCRIPTIONAL_REGULATOR_GADX,1198,0.348728990307,D10182071
AAC_6___IB7,8,0.0024447321102,D10182071
CMEB,6,0.000460150298626,D10182071
MEF_B_,2,0.000390021443009,D10182071
MEXX,1196,0.240889455995,D10182071
RLMA_II_,9,0.00254551229027,D10182071
VGAC,48,0.0503743484812,D10182071
EVGS,2213,0.147458244959,D10182071
TOLC,1634,0.26328653585,D10182071
ACRF,2939,0.226704867306,D10182071
MEXE,171,0.0343547981141,D10182071
MEXB,155,0.0118190293401,D10182071
ADEJ,7,0.000527708597038,D10182071
CMLA,3,0.000571069583021,D10182071
SMEF,13,0.00218749368405,D10182071
ACRE,1,0.000207167234014,D10182071
AAC_6___I,27,0.0117677781288,D10182071
DHA,12,0.00252536311647,D10182071
MDTP,2221,0.363003267001,D10182071
MACB,1281,0.158651820352,D10182071
MACA,835,0.179512362681,D10182071
AAC_3__II,3,0.000836636906593,D10182071
AADA13,2,0.00060195762336,D10182071
OMP36,59,0.0125488099217,D10182071
SMER,1,0.000348294258058,D10182071
PBP_1B,17,0.00165153416153,D10182071
CATA,6,0.00218518863275,D10182071
CATB,22,0.00835574510522,D10182071
PBP_1A,23,0.00255141287509,D10182071
DFRF,1,0.000486337713995,D10182071
RPOB2,245,0.0168167378213,D10182071
QNRB33,1,0.000372707406987,D10182071
DNA_BINDING_PROTEIN_H_NS,190,0.110615205607,D10182071
ACRB,3651,0.279464025895,D10182071
ACRA,1130,0.225884975332,D10182071
KLEBSIELLA_PNEUMONIAE_OMPK35,3,0.0010540887898,D10182071
KLEBSIELLA_PNEUMONIAE_OMPK37,274,0.0584333462997,D10182071
KLEBSIELLA_PNEUMONIAE_OMPK36,24,0.00521587259478,D10182071
BACTERIAL_REGULATORY_PROTEIN_LUXR,400,0.156390951167,D10182071
LSAC,16,0.000409136164844,D17181797
LNUA,59,0.00461040550974,D17181797
OMPR,500,0.027589774274,D17181797
BACA,1698,0.0782506635278,D17181797
CTX_M,207,0.00894932636864,D17181797
VGAC,82,0.0135741689428,D17181797
COB_I_ALAMIN_ADENOLSYLTRANSFERASE,123,0.00789517989532,D17181797
OMPF,625,0.0224019534704,D17181797
SAT_2,22,0.00159069319263,D17181797
EPTA,551,0.0126729366088,D17181797
MSBA,334,0.00721998793992,D17181797
MULTIDRUG_ABC_TRANSPORTER,1,2.17663271089e-05,D17181797
PORIN_OMPC,67,0.00229679232594,D17181797
MDFA,309,0.00948173062026,D17181797
PBP_2X,626,0.0105008888069,D17181797
LMRD,917,0.0174270684173,D17181797
LMRC,344,0.00756615795756,D17181797
MPHA,635,0.0265411795309,D17181797
MRX,727,0.0221998574008,D17181797
EFMA,3405,0.100088997009,D17181797
APH_6__I,71,0.00335806966878,D17181797
TET_45_,5,0.000252629258413,D17181797
MEFE,2,6.24364122529e-05,D17181797
ESCHERICHIA_COLI_MDFA,4,0.000122740849453,D17181797
MTRE,12,0.000323278896847,D17181797
CLASS_C,354,0.0114196198011,D17181797
MTRA,10,0.000551795485481,D17181797
MEFA,455,0.0141341391762,D17181797
MTRC,5,0.000152681275109,D17181797
MDTO,837,0.0154176344461,D17181797
METALLO_BETA_LACTAMASE,8,0.000347060332937,D17181797
MSRC,5159,0.131920842152,D17181797
ROSB,324,0.00750685747761,D17181797
MSRA,1,2.57806087479e-05,D17181797
MTRR,2,0.000139788189655,D17181797
TETO,11,0.000216573251578,D17181797
APH_2____IF,2,8.47201149425e-05,D17181797
MSRE,5,0.000128115448767,D17181797
QNRS5,3,0.000173132161499,D17181797
APH_3_____III,339,0.0161550669181,D17181797
AADA25,4,0.000191345050478,D17181797
QNRS9,59,0.00340493250949,D17181797
QNRS8,12,0.000692528645998,D17181797
CAMP_REGULATORY_PROTEIN,256,0.0197590177279,D17181797
ROSA,189,0.00579950513667,D17181797
AAC_6___IE_APH_2____IA,26,0.000682890112303,D17181797
VANR,12,0.000659263077849,D17181797
TET_W_N_W_,101,0.00198853621904,D17181797
CMX,130,0.00429270818626,D17181797
YOJI,354,0.00814195927315,D17181797
ESCHERICHIA_COLI_MIPA,109,0.00552952476015,D17181797
DFRA25,2,0.000165538645644,D17181797
DFRE,77,0.00590690337994,D17181797
DFRF,17,0.00130412152544,D17181797
DFRG,1584,0.120776995862,D17181797
DFRK,19,0.001466489597,D17181797
MGRB,21,0.00562126975422,D17181797
UGD,927,0.0300580635642,D17181797
MDTC,4,4.90963397813e-05,D17181797
MDTB,18,0.000217746987732,D17181797
MDTA,72,0.00218271679269,D17181797
MDTG,539,0.0168684703487,D17181797
MDTF,798,0.00968137683802,D17181797
MDTE,311,0.010162782931,D17181797
MDTD,275,0.00734555773665,D17181797
MDTK,401,0.0106433665921,D17181797
MDTH,260,0.00813692447246,D17181797
CPXA,554,0.0152512891383,D17181797
MDTN,437,0.01602877405,D17181797
MDTM,354,0.0108625651766,D17181797
MDTL,479,0.0154124523172,D17181797
TETB_60_,30,0.000651862024298,D17181797
VANS,15978,0.449705173351,D17181797
MECR1,6,0.000230139092725,D17181797
SHV,45,0.00197951807029,D17181797
AAC_6___II,1,6.51862024298e-05,D17181797
TETC,137,0.00874917958603,D17181797
BCRA,8,0.000325720053565,D17181797
BLEOMYCIN_RESISTANCE_PROTEIN,336,0.0459477701649,D17181797
EFRB,2080,0.0722882571918,D17181797
EFRA,2916,0.0756412628723,D17181797
TEM,386,0.0172819989631,D17181797
EMRY,334,0.00820709566608,D17181797
CATA,1,5.74472012281e-05,D17181797
BAER,181,0.00948812337284,D17181797
BAES,346,0.00932120819242,D17181797
DFRA14,34,0.00272453414232,D17181797
AMPC,2,6.6041664404e-05,D17181797
EMRR,156,0.0111512851293,D17181797
DFRA17,87,0.00697160207006,D17181797
EMRB_QACA_FAMILY_MAJOR_FACILITATOR_TRANSPORTER,7272,0.190204936311,D17181797
PMRF,232,0.00906452608695,D17181797
DFRA12,11,0.000838729137931,D17181797
BIFUNCTIONAL_AMINOGLYCOSIDE_N_ACETYLTRANSFERASE_AND_AMINOGLYCOSIDE_PHOSPHOTRANSFERASE,637,0.016321908173,D17181797
EMRK,309,0.0100452443264,D17181797
EMRA,317,0.0102260437202,D17181797
EMRB,452,0.0111066085062,D17181797
EMRD,527,0.0168278016125,D17181797
EMRE,75,0.00754856224137,D17181797
APH_3____I,50,0.00231267225532,D17181797
ERMB,3495,0.179470918596,D17181797
ERMC,74,0.00381553009468,D17181797
ERMF,14,0.000662154582577,D17181797
ERMG,16,0.000824979479932,D17181797
HMRM,17,0.000460939504682,D17181797
FOSX,53,0.00501345612522,D17181797
ERMX,12789,0.635958909782,D17181797
TETW,8389,0.165166637045,D17181797
DFRA1,32,0.00256426742807,D17181797
ERMT,2364,0.12189071816,D17181797
DFRA5,48,0.00283514074793,D17181797
ESCHERICHIA_COLI_LAMB,579,0.0163326514864,D17181797
MAJOR_FACILITATOR_SUPERFAMILY_TRANSPORTER,1,3.23417405372e-05,D17181797
TETQ,3,5.74472012281e-05,D17181797
TETS,34,0.000664210963268,D17181797
TETR,133,0.00804454149121,D17181797
TETU,5633,0.957681331209,D17181797
SUL1,277,0.0123142034209,D17181797
SUL2,73,0.00338896090787,D17181797
OXA,78,0.00355548221514,D17181797
TETM,17186,0.338366172875,D17181797
TETL,4317,0.118584946128,D17181797
PENA,2884,0.0582398435102,D17181797
QNRS,11,0.000626200487595,D17181797
SAT_4,138,0.0096453850862,D17181797
TETB,46,0.00128605134483,D17181797
KDPE,164,0.00917010524137,D17181797
TETD,99,0.00316119992342,D17181797
SDIA,114,0.00597594510776,D17181797
AADA,239,0.0114328667661,D17181797
CAT_CHLORAMPHENICOL_ACETYLTRANSFERASE,89,0.00520792278668,D17181797
AADE,944,0.0501114117852,D17181797
BICYCLOMYCIN_MULTIDRUG_EFFLUX_PROTEIN_BCR,285,0.00905446228448,D17181797
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA,278,0.0128113571618,D17181797
TETA,672,0.0201294993103,D17181797
TAEA,26,0.000504790684866,D17181797
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR,1003,0.0576195428318,D17181797
TET37,7,0.000815431106321,D17181797
TET35,1,3.40946804037e-05,D17181797
TET34,20,0.00163388793103,D17181797
TET32,10,0.000196884774162,D17181797
TETA_46_,1035,0.02268513914,D17181797
TETB_46_,1035,0.0225281485577,D17181797
MARA,53,0.00525031232012,D17181797
MEL,533,0.0137692802007,D17181797
ARNA,399,0.00758277022736,D17181797
TET_K_,3,8.22283468559e-05,D17181797
MTRD,11,0.000129700382154,D17181797
GADW,200,0.010397468652,D17181797
FARA,2,6.55257139008e-05,D17181797
FARB,4,9.9062496606e-05,D17181797
PATA,454,0.0124438898242,D17181797
PATB,521,0.0168934747756,D17181797
TETA_60_,25,0.000543218353582,D17181797
DNA_BINDING_TRANSCRIPTIONAL_REGULATOR_GADX,257,0.0118003679807,D17181797
SERRATIA_MARCESCENS_OMP1,7,0.000235472084178,D17181797
MEXX,413,0.0131210278017,D17181797
MEXT,1,4.1384661411e-05,D17181797
RLMA_II_,268,0.0119563515407,D17181797
CFXA2,17,0.0006662801563,D17181797
EVGS,881,0.00925965376587,D17181797
ADEC,5313,0.142521361721,D17181797
TOLC,453,0.0115134636207,D17181797
TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR,298,0.0161599967524,D17181797
MEXE,35,0.00110915062321,D17181797
MEXB,129,0.00155156872074,D17181797
ACRD,491,0.00595683712715,D17181797
SMEF,2,5.30841226538e-05,D17181797
AAC_6___I,1765,0.12134073184,D17181797
MDTP,611,0.0157519519449,D17181797
MACB,304,0.00593882743628,D17181797
MACA,238,0.00807078981782,D17181797
AAC_3__II,24,0.00105574297082,D17181797
DFRD,3,0.000232980316092,D17181797
OMP36,15,0.000503237482758,D17181797
PBP_1B,676,0.0103589688899,D17181797
ACRS,260,0.0148683801724,D17181797
CATB,42,0.00251618741379,D17181797
PBP_1A,822,0.014383213172,D17181797
RPOB2,6429,0.0696065786715,D17181797
ARLS,1,2.7895647603e-05,D17181797
LSA,1040,0.0262734428749,D17181797
DNA_BINDING_PROTEIN_H_NS,55,0.00505074115907,D17181797
ACRA,452,0.0142520891107,D17181797
ACRB,1342,0.0162030878566,D17181797
CATS,1,7.67130309083e-05,D17181797
ACRF,987,0.0120090762931,D17181797
KLEBSIELLA_PNEUMONIAE_OMPK37,70,0.00235472084178,D17181797
KLEBSIELLA_PNEUMONIAE_OMPK36,6,0.00020568289486,D17181797
BACTERIAL_REGULATORY_PROTEIN_LUXR,149,0.00918901776115,D17181797
OMPR,420,0.0211673372613,1321850
BACA,356,0.0149843923847,1321850
CTX_M,194,0.00766056015171,1321850
MCR_3,1,2.12400004206e-05,1321850
COB_I_ALAMIN_ADENOLSYLTRANSFERASE,428,0.0250922429459,1321850
OMPF,502,0.016434193146,1321850
TETL,6,0.000150535024815,1321850
AAC_3__I,1,7.46158456336e-05,1321850
CHLORAMPHENICOL_EXPORTER,578,0.0139825382138,1321850
SAT_2,6,0.000396235869916,1321850
MACA,245,0.00758829071632,1321850
MIR,51,0.00153814396747,1321850
EPTA,346,0.0072684291019,1321850
MSBA,1664,0.0328535363207,1321850
QNRB28,3,0.000161086545246,1321850
MEXW,402,0.00453764024704,1321850
MULTIDRUG_ABC_TRANSPORTER,3,5.96410392434e-05,1321850
TETE,59,0.00167397425537,1321850
TETR,60,0.00331466545026,1321850
QNRB23,3,0.000152533277357,1321850
QNRB25,1,5.36955150821e-05,1321850
QNRB27,1,5.36955150821e-05,1321850
LMRP,1,2.83025621369e-05,1321850
PORIN_OMPC,60,0.00187861148135,1321850
ERM_36_,1,4.0892669849e-05,1321850
PBP_2X,22,0.000337064646675,1321850
FOSA,34,0.00289398939065,1321850
VIBRIO_CHOLERAE_VARG,5510,0.162344947831,1321850
LMRD,11,0.000190935411636,1321850
LMRC,11,0.000220977696684,1321850
RAMA,39,0.0036140545877,1321850
MEXK,82,0.000919267218206,1321850
MTRE,4,9.84226143689e-05,1321850
MPHA,502,0.0191641255623,1321850
MPHG,1,3.908449057e-05,1321850
MEFE,3,8.55397535551e-05,1321850
APH_6__I,5715,0.246880270303,1321850
MEXI,63,0.000703520830259,1321850
FOSA3,2,0.000166533916342,1321850
QEPA,202,0.0045423673698,1321850
FOSA6,5,0.000413339576531,1321850
FOSA7,1,8.20774301969e-05,1321850
FOSA5,1,8.26679153063e-05,1321850
MEXD,231,0.00254495119134,1321850
CLASS_B,1,3.96235869916e-05,1321850
CLASS_C,217,0.00639362135739,1321850
MTRA,1,5.03984220507e-05,1321850
MEFA,21,0.000595821345133,1321850
MTRC,4,0.000111561555607,1321850
MEFC,2,5.64660453443e-05,1321850
VIBRIO_CHOLERAE_OMPT,5362,0.179110131687,1321850
MDTO,350,0.00588842471398,1321850
METALLO_BETA_LACTAMASE,22,0.000871718913816,1321850
ROSA,191,0.00535304995967,1321850
AMRB,3,3.29880580696e-05,1321850
MEXC,35,0.0010392232764,1321850
OKP_B,1,4.01777630335e-05,1321850
QNRD2,3,0.000161086545246,1321850
MEL,32,0.000755044943085,1321850
TETO,25,0.000449563389185,1321850
MEXA,16,0.000480035100891,1321850
VANSD,2,9.86338216959e-05,1321850
VATF,7,0.000363963265127,1321850
MSRE,559,0.0130822396888,1321850
MTRD,7,7.53850811556e-05,1321850
APH_3_____III,1,4.35259099529e-05,1321850
AADA25,12,0.000524296892513,1321850
MEXX,197,0.00571640284048,1321850
QNRS9,77,0.00405869127304,1321850
QNRS8,21,0.00110691580174,1321850
CAMP_REGULATORY_PROTEIN,4677,0.329709568984,1321850
MUXA,1,2.69738033511e-05,1321850
VANR,2,0.00010035668321,1321850
TET_W_N_W_,1,1.79825355674e-05,1321850
ROSB,280,0.00592529514497,1321850
CMX,70,0.00211117799457,1321850
ABEM,4,0.000102596787746,1321850
MDFA,313,0.00877227558836,1321850
YOJI,311,0.0065331833835,1321850
DFRA22,3,0.000208924367774,1321850
DFRA25,1,7.55976330761e-05,1321850
DFRF,1,7.00660989486e-05,1321850
LSA,1,2.30739763606e-05,1321850
FLOR,7127,0.202710936391,1321850
LSAC,2,4.67107326324e-05,1321850
LSAE,5,0.000116304050886,1321850
UGD,1439,0.0426168017718,1321850
MDTC,12,0.000134526909981,1321850
MDTB,93,0.00102754628958,1321850
MDTA,87,0.00240892313204,1321850
MDTG,214,0.0061170144495,1321850
MDTF,545,0.00603906260755,1321850
MDTE,250,0.00746158456336,1321850
MDTD,200,0.00487933767625,1321850
ESCHERICHIA_COLI_MIPA,87,0.00403106088628,1321850
MDTH,240,0.00686020312094,1321850
CPXA,404,0.01015820449,1321850
MDTN,178,0.00596317656125,1321850
MDTM,338,0.00947293657785,1321850
MDTL,336,0.00987448162778,1321850
TETY,16,0.000470213410847,1321850
VANS,1,2.57065776903e-05,1321850
TET44,3,5.38633135667e-05,1321850
SHV,19,0.000763377497636,1321850
QNRVC6,1,5.27102762733e-05,1321850
SMEC,2,4.87933767625e-05,1321850
TAEA,4,7.09311125159e-05,1321850
MTRR,1,6.38380012643e-05,1321850
AAC_6___II,3,0.000178614096802,1321850
RSA_1,29,0.00116924339158,1321850
BCRA,5,0.000185935926012,1321850
VANG,1,4.5239528455e-05,1321850
VATB,88,0.00476978273597,1321850
APH_3___I,40,0.00169606497824,1321850
EFRB,9,0.000285683873061,1321850
EFRA,2,4.73849081549e-05,1321850
TEM,501,0.0204872275944,1321850
EMRY,162,0.00363577366575,1321850
CATA,8,0.000419756720642,1321850
MVAT,10,0.000926680663514,1321850
BAER,151,0.00722965364318,1321850
BAES,231,0.0056839059798,1321850
DFRA14,27,0.00197613175888,1321850
DFRA15,13,0.000951470846869,1321850
DFRA16,50,0.00365950325719,1321850
DFRA17,19,0.00139061123773,1321850
EMRB_QACA_FAMILY_MAJOR_FACILITATOR_TRANSPORTER,36,0.000860021306014,1321850
MUXC,4,4.43661784848e-05,1321850
DFRA12,159,0.011072991492,1321850
DFRA13,4,0.000278565823699,1321850
ADC_8,5,0.000144720909667,1321850
QEPA1,7,0.000157408770241,1321850
AAC_3__IB_AAC_6___IB,2,6.88074265124e-05,1321850
EMRA,315,0.00928106326073,1321850
EMRB,354,0.00794483875109,1321850
ANT_2____I,9,0.000522310919435,1321850
EMRE,82,0.00753799118929,1321850
TETA_48_,2,6.70019838342e-05,1321850
APH_3____I,4603,0.19445712341,1321850
ERMB,183,0.00858295412916,1321850
ERMC,25,0.00117734018725,1321850
ERMF,23,0.000993568891858,1321850
HMRM,6,0.000148588451219,1321850
MGRB,26,0.00635663501951,1321850
ERMX,3,0.000136255022461,1321850
TET40,35,0.000990589674791,1321850
ACT,2,6.03193712733e-05,1321850
TOLC,8124,0.188589062644,1321850
DFRA3,2,0.000141862225032,1321850
DFRA1,2939,0.215105601458,1321850
DFRA5,81,0.00436975614288,1321850
ESCHERICHIA_COLI_LAMB,340,0.00875983335734,1321850
TETX,28,0.000833532451741,1321850
OPMH,8,0.000190719339877,1321850
QNRB66,3,0.000161086545246,1321850
MAJOR_FACILITATOR_SUPERFAMILY_TRANSPORTER,100,0.00295394350323,1321850
PER,11,0.000410387150985,1321850
QNRB62,2,0.000101688851571,1321850
OPMB,1,2.30739763606e-05,1321850
